_id,aabb,class,faceType,numFaces,numVerts,path
633b6f708e368ab51dbd9b31,"[0.226744,0.0568466,0.276139,0.71682,0.749588,0.623917]",head,tri,3984,2045,data\psb_v1\benchmark\db\3\m310\m310.off
633b6f708e368ab51dbd9b32,"[0.282969,0.0639778,0.338712,0.812707,0.77804,0.696572]",head,tri,4052,2085,data\psb_v1\benchmark\db\3\m312\m312.off
633b6f708e368ab51dbd9b33,"[0.025,0.025,0.025,0.975,0.975,0.848313]",head,tri,7055,3651,data\psb_v1\benchmark\db\3\m314\m314.off
633b6f708e368ab51dbd9b34,"[0.0643243,0.057929,0.0397353,0.63602,0.754353,0.957421]",head,tri,6668,3529,data\psb_v1\benchmark\db\3\m316\m316.off
633b6f708e368ab51dbd9b35,"[0.025,0.025,0.025,0.575353,0.975,0.782035]",head,tri,4356,2278,data\psb_v1\benchmark\db\3\m318\m318.off
633b6f708e368ab51dbd9b36,"[0.025,0.025,0.025,0.650042,0.975,0.459979]",head,tri,1447,794,data\psb_v1\benchmark\db\3\m320\m320.off
633b6f708e368ab51dbd9b37,"[0.025,0.025,0.025,0.674828,0.975,0.488771]",head,tri,1406,786,data\psb_v1\benchmark\db\3\m322\m322.off
633b6f708e368ab51dbd9b38,"[0.025,0.025,0.025,0.677855,0.975,0.821646]",head,tri,3604,1884,data\psb_v1\benchmark\db\3\m341\m341.off
633b6f708e368ab51dbd9b39,"[0.025,0.025,0.025,0.691565,0.975,0.831068]",head,tri,3747,1984,data\psb_v1\benchmark\db\3\m343\m343.off
633b6f708e368ab51dbd9b3a,"[0.025,0.025,0.025,0.956833,0.975,0.901069]",head,tri,4801,2687,data\psb_v1\benchmark\db\3\m345\m345.off
633b6f708e368ab51dbd9b3b,"[0.025,0.025,0.025,0.577333,0.975,0.761331]",head,tri,2070,906,data\psb_v1\benchmark\db\3\m347\m347.off
633b6f708e368ab51dbd9b3c,"[0.025,0.025,0.025,0.716152,0.975,0.797975]",head,tri,51893,26749,data\psb_v1\benchmark\db\3\m349\m349.off
633b6f708e368ab51dbd9b3d,"[0.025,0.025,0.025,0.736533,0.975,0.842455]",head,tri,1646,882,data\psb_v1\benchmark\db\3\m351\m351.off
633b6f708e368ab51dbd9b3e,"[0.025,0.025,0.025,0.699801,0.975,0.854086]",head,tri,15788,7896,data\psb_v1\benchmark\db\3\m353\m353.off
633b6f708e368ab51dbd9b3f,"[0.025,0.025,0.025,0.583424,0.975,0.783781]",head,tri,34712,17358,data\psb_v1\benchmark\db\3\m355\m355.off
633b6f708e368ab51dbd9b40,"[0.028422681546032866,0.02595582809833887,0.025,0.7576587343076123,0.9726010893881886,0.9301545848167012]",head,tri,5963,2988,data\psb_v1\benchmark\db\3\m357\m357.off
633b6f718e368ab51dbd9b41,"[0.025,0.027044746000056748,0.025000000000000005,0.848333,0.959167,0.9690666537393904]",head,tri,5917,2999,data\psb_v1\benchmark\db\3\m359\m359.off
633b6f718e368ab51dbd9b42,"[0.025,0.025,0.025764636062517443,0.675685,0.9750000000000001,0.7339579601974011]",head,tri,5819,2996,data\psb_v1\benchmark\db\3\m361\m361.off
633b6f718e368ab51dbd9b43,"[0.025,0.025,0.025,0.713112,0.975,0.895097]",head,tri,3604,1884,data\psb_v1\benchmark\db\3\m363\m363.off
633b6f718e368ab51dbd9b44,"[0.025,0.025,0.025,0.823412,0.975,0.685598]",head,tri,35328,17666,data\psb_v1\benchmark\db\3\m365\m365.off
633b6f718e368ab51dbd9b45,"[0.025,0.025,0.025,0.603323,0.975,0.630986]",head,tri,1852,977,data\psb_v1\benchmark\db\3\m367\m367.off
633b6f718e368ab51dbd9b46,"[0.025,0.025,0.025,0.975,0.881148,0.714919]",head,tri,19492,9843,data\psb_v1\benchmark\db\3\m369\m369.off
633b6f718e368ab51dbd9b47,"[0.025,0.025,0.025,0.857362,0.975,0.956683]",head,tri,61334,30743,data\psb_v1\benchmark\db\3\m371\m371.off
633b6f718e368ab51dbd9b48,"[0.025,0.025,0.025,0.326302,0.975,0.168733]",skeleton,tri,11092,6100,data\psb_v1\benchmark\db\1\m113\m113.off
633b6f718e368ab51dbd9b49,"[0.025,0.025,0.025,0.3384,0.975,0.175952]",skeleton,tri,5418,2910,data\psb_v1\benchmark\db\1\m114\m114.off
633b6f718e368ab51dbd9b4a,"[0.025,0.025,0.025,0.467031,0.975,0.704194]",skeleton,tri,5399,2873,data\psb_v1\benchmark\db\1\m115\m115.off
633b6f718e368ab51dbd9b4b,"[0.025,0.025,0.025,0.299498,0.975,0.18297]",skeleton,tri,51956,26926,data\psb_v1\benchmark\db\1\m116\m116.off
633b6f718e368ab51dbd9b4c,"[0.025,0.025,0.025,0.219052,0.975,0.198712]",skeleton,tri,4316,2284,data\psb_v1\benchmark\db\1\m117\m117.off
633b6f718e368ab51dbd9b4d,"[0.025,0.025,0.025,0.490952,0.975,0.363395]",torso,tri,1419,711,data\psb_v1\benchmark\db\3\m372\m372.off
633b6f718e368ab51dbd9b4e,"[0.025,0.025,0.025,0.511348,0.975,0.381509]",torso,tri,3166,1594,data\psb_v1\benchmark\db\3\m373\m373.off
633b6f718e368ab51dbd9b4f,"[0.025,0.025,0.025,0.551195,0.975,0.307288]",torso,tri,1770,886,data\psb_v1\benchmark\db\3\m374\m374.off
633b6f718e368ab51dbd9b50,"[0.025,0.025,0.025,0.490952,0.975,0.363381]",torso,tri,1417,711,data\psb_v1\benchmark\db\3\m375\m375.off
633b6f718e368ab51dbd9b51,"[0.025,0.025,0.025,0.341632,0.349861,0.975]",bridge,tri,4704,2448,data\psb_v1\benchmark\db\17\m1779\m1779.off
633b6f718e368ab51dbd9b52,"[0.025,0.025,0.025,0.847008,0.975,0.228219]",bridge,tri,23394,14977,data\psb_v1\benchmark\db\17\m1780\m1780.off
633b6f718e368ab51dbd9b53,"[0.025,0.025,0.025,0.398695,0.190519,0.975]",bridge,tri,24713,15765,data\psb_v1\benchmark\db\17\m1781\m1781.off
633b6f718e368ab51dbd9b54,"[0.025,0.025,0.025,0.975,0.144142,0.353362]",bridge,tri,9617,4891,data\psb_v1\benchmark\db\17\m1782\m1782.off
633b6f718e368ab51dbd9b55,"[0.025,0.025,0.025,0.975,0.470629,0.169436]",bridge,tri,1234,936,data\psb_v1\benchmark\db\17\m1783\m1783.off
633b6f718e368ab51dbd9b56,"[1443270,11.4,-680738,1444730,236.68,-680662]",bridge,tri,7017,2964,data\psb_v1\benchmark\db\17\m1784\m1784.off
633b6f718e368ab51dbd9b57,"[1439920,24.2,-689640,1442080,417.35,-689564]",bridge,tri,4556,2598,data\psb_v1\benchmark\db\17\m1785\m1785.off
633b6f718e368ab51dbd9b58,"[0.025,0.025,0.025,0.975,0.122615,0.066524]",bridge,tri,21830,11059,data\psb_v1\benchmark\db\17\m1786\m1786.off
633b6f718e368ab51dbd9b59,"[0.025,0.025,0.025,0.975,0.120375,0.0675424]",bridge,tri,29792,28696,data\psb_v1\benchmark\db\17\m1787\m1787.off
633b6f728e368ab51dbd9b5a,"[0.024999999999999998,0.024999999999999998,0.024999999999999998,0.23319400000000004,0.066519,0.975]",bridge,tri,5833,2995,data\psb_v1\benchmark\db\17\m1788\m1788.off
633b6f728e368ab51dbd9b5b,"[0.032144104291525664,0.024999999999999998,0.028919544484602072,0.9380347303383693,0.6706410000000002,0.9750000000000001]",building,tri,5891,3000,data\psb_v1\benchmark\db\3\m382\m382.off
633b6f728e368ab51dbd9b5c,"[0.025,0.025,0.025,0.63328,0.975,0.588135]",building,tri,4460,2328,data\psb_v1\benchmark\db\3\m383\m383.off
633b6f728e368ab51dbd9b5d,"[0.025,0.025,0.025,0.975,0.289902,0.871086]",building,tri,4686,2984,data\psb_v1\benchmark\db\3\m384\m384.off
633b6f728e368ab51dbd9b5e,"[0.025,0.025,0.025,0.899,0.975,0.626562]",building,tri,918,674,data\psb_v1\benchmark\db\3\m385\m385.off
633b6f728e368ab51dbd9b5f,"[0.025,0.025,0.025,0.950794,0.975,0.940744]",building,tri,1008,532,data\psb_v1\benchmark\db\3\m386\m386.off
633b6f728e368ab51dbd9b60,"[0.025,0.025,0.025,0.975,0.422906,0.920334]",building,tri,1668,844,data\psb_v1\benchmark\db\3\m387\m387.off
633b6f728e368ab51dbd9b61,"[0.02499999999999999,0.024999999999999998,0.024999999999999998,0.975,0.568536,0.975]",building,tri,6066,3000,data\psb_v1\benchmark\db\3\m388\m388.off
633b6f738e368ab51dbd9b62,"[0.04159745256152887,0.029255034615733762,0.024999999999999998,0.8612481026911253,0.6399935008349269,0.9625923746436533]",building,tri,5915,3000,data\psb_v1\benchmark\db\3\m398\m398.off
633b6f738e368ab51dbd9b63,"[0.025,0.025,0.025,0.975,0.607391,0.971631]",building,tri,13542,7530,data\psb_v1\benchmark\db\3\m399\m399.off
633b6f738e368ab51dbd9b64,"[0.024999999999999998,0.025,0.024999999999999998,0.778448,0.7142320675675674,0.9750000000000001]",building,tri,5745,3000,data\psb_v1\benchmark\db\4\m400\m400.off
633b6f738e368ab51dbd9b65,"[0.025,0.025,0.025,0.975,0.20617,0.975]",building,tri,13373,6936,data\psb_v1\benchmark\db\4\m401\m401.off
633b6f738e368ab51dbd9b66,"[0.025,0.025,0.025,0.65003,0.975,0.665527]",building,tri,41681,21288,data\psb_v1\benchmark\db\4\m402\m402.off
633b6f738e368ab51dbd9b67,"[0.025,0.025,0.025,0.975,0.54843,0.975]",building,tri,89968,44023,data\psb_v1\benchmark\db\4\m403\m403.off
633b6f738e368ab51dbd9b68,"[0.025,0.025,0.025,0.975,0.427949,0.745506]",building,tri,2752,1054,data\psb_v1\benchmark\db\4\m404\m404.off
633b6f738e368ab51dbd9b69,"[0.025,0.025,0.025,0.975,0.869668,0.944047]",building,tri,41835,21009,data\psb_v1\benchmark\db\4\m405\m405.off
633b6f738e368ab51dbd9b6a,"[0.025,0.025,0.025,0.703779,0.975,0.678502]",building,tri,13978,7328,data\psb_v1\benchmark\db\4\m406\m406.off
633b6f738e368ab51dbd9b6b,"[0.025,0.02504565625,0.02505877449061777,0.799381,0.9395377731990617,0.7560013221041669]",building,tri,5661,3000,data\psb_v1\benchmark\db\4\m407\m407.off
633b6f738e368ab51dbd9b6c,"[0.025,0.025,0.025,0.644812,0.592935,0.975]",building,tri,2405,1252,data\psb_v1\benchmark\db\4\m408\m408.off
633b6f738e368ab51dbd9b6d,"[0.025,0.025,0.025,0.975,0.221457,0.708173]",building,tri,2027,1509,data\psb_v1\benchmark\db\4\m409\m409.off
633b6f738e368ab51dbd9b6e,"[0.025,0.025,0.025,0.975,0.441981,0.945721]",building,tri,2076,1217,data\psb_v1\benchmark\db\4\m410\m410.off
633b6f738e368ab51dbd9b6f,"[0.025,0.025,0.025,0.531559,0.975,0.213636]",building,tri,5898,2747,data\psb_v1\benchmark\db\4\m468\m468.off
633b6f738e368ab51dbd9b70,"[0.025,0.025,0.025,0.493215,0.975,0.89231]",building,tri,3346,1702,data\psb_v1\benchmark\db\4\m469\m469.off
633b6f738e368ab51dbd9b71,"[0.025,0.025,0.025,0.191721,0.659424,0.975]",building,tri,28566,14464,data\psb_v1\benchmark\db\4\m470\m470.off
633b6f738e368ab51dbd9b72,"[0.025,0.024999999999999998,0.025,0.253,0.9648214285714286,0.24172800000000003]",building,tri,6114,2997,data\psb_v1\benchmark\db\4\m471\m471.off
633b6f748e368ab51dbd9b73,"[0.025,0.024999999999999998,0.026136365649860306,0.479545,0.9709256279523063,0.479545]",building,tri,5985,2999,data\psb_v1\benchmark\db\4\m472\m472.off
633b6f748e368ab51dbd9b74,"[0.025,0.025,0.025,0.975,0.703571,0.450489]",building,tri,3922,1952,data\psb_v1\benchmark\db\4\m411\m411.off
633b6f748e368ab51dbd9b75,"[0.025,0.025,0.025,0.975,0.12811,0.511585]",building,tri,2820,1990,data\psb_v1\benchmark\db\4\m412\m412.off
633b6f748e368ab51dbd9b76,"[0.025,0.025,0.025,0.975,0.880604,0.882794]",building,tri,7282,3749,data\psb_v1\benchmark\db\4\m413\m413.off
633b6f748e368ab51dbd9b77,"[0.025,0.025,0.025,0.975,0.724105,0.975]",building,tri,1944,1056,data\psb_v1\benchmark\db\4\m414\m414.off
633b6f748e368ab51dbd9b78,"[0.025,0.025,0.025,0.695588,0.460882,0.975]",building,tri,966,508,data\psb_v1\benchmark\db\4\m415\m415.off
633b6f748e368ab51dbd9b79,"[0.025,0.025,0.025,0.515574,0.412632,0.975]",building,tri,13542,7056,data\psb_v1\benchmark\db\4\m416\m416.off
633b6f748e368ab51dbd9b7a,"[0.025,0.025,0.025,0.975,0.300662,0.697346]",building,tri,1818,977,data\psb_v1\benchmark\db\4\m417\m417.off
633b6f748e368ab51dbd9b7b,"[0.025,0.025,0.025,0.713878,0.643535,0.975]",building,tri,2836,1576,data\psb_v1\benchmark\db\4\m418\m418.off
633b6f748e368ab51dbd9b7c,"[0.025,0.025,0.025,0.975,0.53341,0.5416]",building,tri,4812,2420,data\psb_v1\benchmark\db\4\m419\m419.off
633b6f748e368ab51dbd9b7d,"[0.025,0.025,0.025,0.66475,0.403287,0.975]",building,tri,12960,7226,data\psb_v1\benchmark\db\4\m420\m420.off
633b6f748e368ab51dbd9b7e,"[0.025,0.025,0.025,0.587413,0.32854,0.975]",building,tri,11000,6853,data\psb_v1\benchmark\db\4\m421\m421.off
633b6f748e368ab51dbd9b7f,"[0.024999999999999998,0.024999999999999994,0.024999999999999998,0.9750000000000001,0.3717500000000001,0.9750000000000003]",building,tri,6032,3000,data\psb_v1\benchmark\db\4\m422\m422.off
633b6f748e368ab51dbd9b80,"[0.025,0.025,0.025,0.975,0.305965,0.405]",building,tri,1708,1047,data\psb_v1\benchmark\db\4\m477\m477.off
633b6f748e368ab51dbd9b81,"[0.025,0.025,0.025,0.975,0.167204,0.850572]",building,tri,2980,1750,data\psb_v1\benchmark\db\4\m478\m478.off
633b6f748e368ab51dbd9b82,"[0.025,0.025,0.025,0.975,0.298318,0.51947]",building,tri,1056,648,data\psb_v1\benchmark\db\4\m479\m479.off
633b6f748e368ab51dbd9b83,"[0.024999999999999998,0.02499999999999995,0.024999999999999998,0.9750000000000001,0.2624999999999999,0.5]",building,tri,5610,3000,data\psb_v1\benchmark\db\4\m480\m480.off
633b6f748e368ab51dbd9b84,"[0.024999999999999998,0.02499999999999998,0.024999999999999998,0.9750000000000001,0.21500000000000039,0.9750000000000001]",building,tri,5571,3000,data\psb_v1\benchmark\db\4\m481\m481.off
633b6f748e368ab51dbd9b85,"[0.025,0.025,0.025,0.975,0.554956,0.540663]",building,tri,77387,40025,data\psb_v1\benchmark\db\4\m437\m437.off
633b6f758e368ab51dbd9b86,"[0.024999999999999998,0.025,0.025000048582966592,0.5888340000000002,0.18965443279517366,0.9750000000000001]",building,tri,5727,2999,data\psb_v1\benchmark\db\4\m439\m439.off
633b6f758e368ab51dbd9b87,"[0.025,0.025,0.025,0.677893,0.437597,0.975]",building,tri,2283,2086,data\psb_v1\benchmark\db\4\m441\m441.off
633b6f758e368ab51dbd9b88,"[0.02499999999999999,0.025,0.025,0.578512,0.46466900000000017,0.975]",building,tri,5259,2995,data\psb_v1\benchmark\db\4\m443\m443.off
633b6f758e368ab51dbd9b89,"[0.025,0.025,0.025,0.975,0.4126,0.851975]",building,tri,3536,2020,data\psb_v1\benchmark\db\4\m445\m445.off
633b6f758e368ab51dbd9b8a,"[0.025,0.025,0.025,0.975,0.476412,0.465257]",building,tri,2370,1455,data\psb_v1\benchmark\db\4\m447\m447.off
633b6f758e368ab51dbd9b8b,"[0.025,0.025257299999999993,0.025794258777615646,0.680584,0.524678,0.9728905596594821]",building,tri,5543,2995,data\psb_v1\benchmark\db\4\m449\m449.off
633b6f758e368ab51dbd9b8c,"[0.025,0.025,0.025,0.975,0.246661,0.537424]",building,tri,1696,905,data\psb_v1\benchmark\db\4\m451\m451.off
633b6f758e368ab51dbd9b8d,"[0.025,0.025,0.025,0.975,0.825198,0.739061]",building,tri,5116,2385,data\psb_v1\benchmark\db\4\m453\m453.off
633b6f758e368ab51dbd9b8e,"[0.024999999999999998,0.024999999999999998,0.025,0.7159090000000001,0.543182,0.9750000000000001]",building,tri,4478,2413,data\psb_v1\benchmark\db\4\m455\m455.off
633b6f758e368ab51dbd9b8f,"[0.02499999999999999,0.025,0.025,0.578512,0.46466900000000017,0.975]",building,tri,5259,2995,data\psb_v1\benchmark\db\4\m457\m457.off
633b6f758e368ab51dbd9b90,"[0.025,0.025,0.025,0.443287,0.975,0.443287]",chess_piece,tri,2360,1182,data\psb_v1\benchmark\db\15\m1598\m1598.off
633b6f768e368ab51dbd9b91,"[0.029720111807475677,0.025254299999999997,0.028195721400170765,0.44512683257656965,0.9728207142857141,0.44465686548847755]",chess_piece,tri,5996,3000,data\psb_v1\benchmark\db\15\m1599\m1599.off
633b6f768e368ab51dbd9b92,"[0.027385319339116657,0.024999999999999994,0.027136159513985403,0.4427876391083304,0.9733807042236141,0.44306083322791606]",chess_piece,tri,5991,2998,data\psb_v1\benchmark\db\16\m1600\m1600.off
633b6f768e368ab51dbd9b93,"[0.025,0.025,0.025,0.556126,0.975,0.55481]",chess_piece,tri,13450,6727,data\psb_v1\benchmark\db\16\m1601\m1601.off
633b6f768e368ab51dbd9b94,"[0.025,0.025,0.025,0.405044,0.975,0.405044]",chess_piece,tri,3080,1542,data\psb_v1\benchmark\db\16\m1602\m1602.off
633b6f778e368ab51dbd9b95,"[0.026040576447192352,0.024999999999999994,0.026146964243480526,0.38298003487164184,0.974515572090307,0.3823522472022191]",chess_piece,tri,5979,2995,data\psb_v1\benchmark\db\16\m1603\m1603.off
633b6f778e368ab51dbd9b96,"[0.025,0.02518747067059088,0.02626900621222579,0.41281003349802337,0.9681652947650777,0.4113219414944067]",chess_piece,tri,5974,2998,data\psb_v1\benchmark\db\16\m1604\m1604.off
633b6f778e368ab51dbd9b97,"[0.028274008368512137,0.025,0.027150232384667433,0.6561827257655234,0.9683229882877885,0.658333]",chess_piece,tri,5930,2999,data\psb_v1\benchmark\db\16\m1605\m1605.off
633b6f778e368ab51dbd9b98,"[0.025,0.025,0.025,0.629581,0.975,0.622556]",chess_piece,tri,4750,2386,data\psb_v1\benchmark\db\16\m1606\m1606.off
633b6f778e368ab51dbd9b99,"[0.025,0.025,0.025,0.518792,0.975,0.518792]",chess_piece,tri,1600,802,data\psb_v1\benchmark\db\16\m1607\m1607.off
633b6f778e368ab51dbd9b9a,"[0.03178061539795369,0.0253048735632899,0.03178061539795369,0.8199295507127112,0.9721483805845555,0.8182194631572767]",chess_piece,tri,5972,2988,data\psb_v1\benchmark\db\16\m1608\m1608.off
633b6f778e368ab51dbd9b9b,"[0.025,0.025451656471932028,0.026574275159196383,0.5227305507855905,0.9722831785714282,0.5227305563116924]",chess_piece,tri,5991,2998,data\psb_v1\benchmark\db\16\m1609\m1609.off
633b6f778e368ab51dbd9b9c,"[0.025,0.025,0.025,0.646138,0.975,0.645819]",chess_piece,tri,12192,6094,data\psb_v1\benchmark\db\16\m1610\m1610.off
633b6f778e368ab51dbd9b9d,"[0.025,0.025,0.025,0.975,0.512055,0.512055]",chess_piece,tri,2944,1474,data\psb_v1\benchmark\db\16\m1611\m1611.off
633b6f778e368ab51dbd9b9e,"[0.025,0.025,0.025,0.42415,0.975,0.424153]",chess_piece,tri,2600,1282,data\psb_v1\benchmark\db\16\m1612\m1612.off
633b6f778e368ab51dbd9b9f,"[0.026681134783806352,0.025,0.026681134631858863,0.4350389493516006,0.9719618081350259,0.435038949199661]",chess_piece,tri,5996,3000,data\psb_v1\benchmark\db\16\m1613\m1613.off
633b6f788e368ab51dbd9ba0,"[0.026772169983246028,0.024999999999999998,0.027494656976484507,0.43630365748631444,0.9750000000000001,0.43674205985022163]",chess_piece,tri,5996,3000,data\psb_v1\benchmark\db\16\m1614\m1614.off
633b6f788e368ab51dbd9ba1,"[0.025,0.025,0.025,0.975,0.66516,0.66709]",chest,tri,2632,1384,data\psb_v1\benchmark\db\16\m1698\m1698.off
633b6f788e368ab51dbd9ba2,"[0.025,0.025,0.025,0.975,0.523268,0.593021]",chest,tri,15324,8130,data\psb_v1\benchmark\db\16\m1699\m1699.off
633b6f788e368ab51dbd9ba3,"[0.025,0.025,0.025,0.975,0.652123,0.673455]",chest,tri,3318,1740,data\psb_v1\benchmark\db\17\m1700\m1700.off
633b6f788e368ab51dbd9ba4,"[0.025,0.024999999999999998,0.024999999999999998,0.975,0.671554,0.512961]",chest,tri,2586,1312,data\psb_v1\benchmark\db\17\m1701\m1701.off
633b6f788e368ab51dbd9ba5,"[0.025,0.025,0.025,0.9750000000000001,0.6205220000000001,0.516683]",chest,tri,5242,2840,data\psb_v1\benchmark\db\17\m1702\m1702.off
633b6f788e368ab51dbd9ba6,"[0.033607234452069555,0.024999999999999994,0.024999999999999994,0.747,0.9165863321209552,0.9750000000000002]",chest,tri,5945,2997,data\psb_v1\benchmark\db\17\m1703\m1703.off
633b6f788e368ab51dbd9ba7,"[0.025,0.025,0.025,0.849831,0.975,0.72195]",chest,tri,7638,3884,data\psb_v1\benchmark\db\17\m1704\m1704.off
633b6f788e368ab51dbd9ba8,"[0.025,0.025,0.025,0.975,0.323101,0.722926]",city,tri,9152,5211,data\psb_v1\benchmark\db\16\m1647\m1647.off
633b6f788e368ab51dbd9ba9,"[0.0484247,0.025,0.025,0.975,0.362786,0.625857]",city,tri,3119,3163,data\psb_v1\benchmark\db\16\m1649\m1649.off
633b6f788e368ab51dbd9baa,"[0.025,0.025,0.025,0.975,0.301324,0.975]",city,tri,1337,1380,data\psb_v1\benchmark\db\16\m1651\m1651.off
633b6f788e368ab51dbd9bab,"[0.025,0.025,0.025,0.493371,0.122517,0.975]",city,tri,35805,26070,data\psb_v1\benchmark\db\16\m1653\m1653.off
633b6f788e368ab51dbd9bac,"[0.0484247,0.025,0.025,0.975,0.362786,0.625857]",city,tri,16111,14752,data\psb_v1\benchmark\db\16\m1655\m1655.off
633b6f788e368ab51dbd9bad,"[0.025,0.025,0.025,0.500146,0.215775,0.975]",city,tri,2136,1321,data\psb_v1\benchmark\db\16\m1657\m1657.off
633b6f788e368ab51dbd9bae,"[0.025,0.025,0.025,0.975,0.345009,0.975]",city,tri,10712,5804,data\psb_v1\benchmark\db\16\m1659\m1659.off
633b6f788e368ab51dbd9baf,"[0.025,0.025,0.025,0.840902,0.0788145,0.975]",city,tri,2022,1344,data\psb_v1\benchmark\db\16\m1661\m1661.off
633b6f788e368ab51dbd9bb0,"[0.025,0.025,0.025,0.883788,0.466607,0.975]",city,tri,1767,1638,data\psb_v1\benchmark\db\16\m1663\m1663.off
633b6f788e368ab51dbd9bb1,"[0.025,0.0454205,0.025,0.801993,0.131825,0.975]",city,tri,13409,7089,data\psb_v1\benchmark\db\16\m1665\m1665.off
633b6f788e368ab51dbd9bb2,"[0.024999999999999998,0.024999999999999998,0.024999999999999998,0.6291480000000002,0.9731604871292204,0.47811100000000006]",display_device,tri,5955,3000,data\psb_v1\benchmark\db\5\m561\m561.off
633b6f798e368ab51dbd9bb3,"[0.025,0.030920107376414804,0.025000000000000005,0.9750000000000001,0.7237370000000001,0.6247776021328605]",display_device,tri,5871,2993,data\psb_v1\benchmark\db\5\m562\m562.off
633b6f798e368ab51dbd9bb4,"[0.024999999999999994,0.024999999999999998,0.024999999999999998,0.9750000000000002,0.8562500000000002,0.7375000000000002]",display_device,tri,5705,2987,data\psb_v1\benchmark\db\5\m563\m563.off
633b6f798e368ab51dbd9bb5,"[0.025,0.025,0.025,0.714424,0.975,0.50587]",display_device,tri,3552,2175,data\psb_v1\benchmark\db\5\m564\m564.off
633b6f798e368ab51dbd9bb6,"[0.025,0.025,0.025,0.897931,0.975,0.469919]",display_device,tri,1576,852,data\psb_v1\benchmark\db\5\m565\m565.off
633b6f798e368ab51dbd9bb7,"[0.025,0.024999999999999963,0.024999999999999998,0.883984,0.9434623035204984,0.2658853841612201]",display_device,tri,1159,655,data\psb_v1\benchmark\db\5\m566\m566.off
633b6f798e368ab51dbd9bb8,"[0.025,0.025,0.025,0.975,0.685929,0.490474]",display_device,tri,2040,1786,data\psb_v1\benchmark\db\5\m567\m567.off
633b6f798e368ab51dbd9bb9,"[0.024999999999999994,0.025,0.024999999999999998,0.9750000000000001,0.9701640000000001,0.41088900000000006]",display_device,tri,5920,3000,data\psb_v1\benchmark\db\5\m568\m568.off
633b6f798e368ab51dbd9bba,"[0,0,0,0.8328580000000001,0.6442790000000002,0.969817576891461]",display_device,tri,5229,2684,data\psb_v1\benchmark\db\5\m569\m569.off
633b6f7a8e368ab51dbd9bbb,"[0.024999999999999998,0.024999999999999994,0.024999999999999998,0.8318630000000001,0.975,0.5091180000000002]",display_device,tri,5785,2997,data\psb_v1\benchmark\db\5\m570\m570.off
633b6f7a8e368ab51dbd9bbc,"[0.024999999999999998,0.024999999999999998,0.025,0.8943740000000001,0.9670793066468542,0.781789]",display_device,tri,5935,2999,data\psb_v1\benchmark\db\5\m571\m571.off
633b6f7a8e368ab51dbd9bbd,"[0.025,0.025,0.025,0.572616,0.975,0.808839]",display_device,tri,1851,981,data\psb_v1\benchmark\db\5\m572\m572.off
633b6f7a8e368ab51dbd9bbe,"[0.025,0.025,0.025,0.975,0.750843,0.897328]",display_device,tri,1092,668,data\psb_v1\benchmark\db\17\m1764\m1764.off
633b6f7a8e368ab51dbd9bbf,"[0.025,0.025,0.025,0.6289600000000001,0.608372,0.9750000000000001]",display_device,tri,1916,1012,data\psb_v1\benchmark\db\17\m1765\m1765.off
633b6f7a8e368ab51dbd9bc0,"[0.025,0.024999999999999998,0.025,0.8063960000000001,0.806392,0.9750000000000001]",display_device,tri,2750,1421,data\psb_v1\benchmark\db\17\m1766\m1766.off
633b6f7a8e368ab51dbd9bc1,"[0.025,0.025,0.025,0.975,0.648602,0.66988]",display_device,tri,5109,2591,data\psb_v1\benchmark\db\17\m1767\m1767.off
633b6f7a8e368ab51dbd9bc2,"[0.024999999999999994,0.024999999999999998,0.025883137805370174,0.8574350000000002,0.9747346795334079,0.104125]",door,tri,6952,3000,data\psb_v1\benchmark\db\17\m1723\m1723.off
633b6f7a8e368ab51dbd9bc3,"[0.024999999999999998,0.024999999999999994,0.025,0.6157600000000001,0.9747346795334079,0.10324770339463545]",door,tri,7026,3000,data\psb_v1\benchmark\db\17\m1724\m1724.off
633b6f7a8e368ab51dbd9bc4,"[0.025,0.025,0.025,0.975,0.953723,0.210779]",door,tri,6406,3232,data\psb_v1\benchmark\db\17\m1725\m1725.off
633b6f7a8e368ab51dbd9bc5,"[0.025,0.025,0.025,0.950965,0.975,0.1556792348889801]",door,tri,5559,3000,data\psb_v1\benchmark\db\17\m1726\m1726.off
633b6f7a8e368ab51dbd9bc6,"[0.025,0.025,0.025,0.756079,0.975,0.121945]",door,tri,7332,3724,data\psb_v1\benchmark\db\17\m1727\m1727.off
633b6f7a8e368ab51dbd9bc7,"[0.025,0.025,0.025,0.975,0.972989,0.11953]",door,tri,3790,2018,data\psb_v1\benchmark\db\17\m1728\m1728.off
633b6f7b8e368ab51dbd9bc8,"[0.025,0.0250016,0.02500004983152248,0.691337,0.973089060994678,0.17923345066840563]",door,tri,5819,2998,data\psb_v1\benchmark\db\17\m1729\m1729.off
633b6f7b8e368ab51dbd9bc9,"[0.025,0.0250016,0.02500004983152248,0.691337,0.973089060994678,0.17923345066840563]",door,tri,5819,2998,data\psb_v1\benchmark\db\17\m1730\m1730.off
633b6f7b8e368ab51dbd9bca,"[0.025,0.025,0.025,0.975,0.935516,0.136363]",door,tri,4084,1974,data\psb_v1\benchmark\db\17\m1731\m1731.off
